StateFIPS,CongressionalDistrict,PUMA,StateAbbreviation,Population,FracCDInPUMA,FracPUMAInCD
6,9,7703,CA,57660,0.0717,0.2337
6,10,7703,CA,189054,0.2462,0.7663
6,7,7704,CA,17,0,0.0001
6,9,7704,CA,152259,0.1894,0.8549
6,10,7704,CA,25823,0.0336,0.145
6,24,7901,CA,172424,0.2329,1
6,24,7902,CA,109994,0.1486,1
6,14,8101,CA,142293,0.1906,1
6,14,8102,CA,123979,0.1661,1
6,14,8103,CA,110125,0.1475,1
6,14,8104,CA,128549,0.1722,0.9717
6,18,8104,CA,3746,0.005,0.0283
6,14,8105,CA,97136,0.1301,0.7006
6,18,8105,CA,41510,0.0554,0.2994
6,14,8106,CA,42768,0.0573,0.3616
6,18,8106,CA,75520,0.1007,0.6384
6,24,8301,CA,134060,0.1811,1
6,24,8302,CA,108275,0.1463,1
6,24,8303,CA,205912,0.2782,1
6,14,8501,CA,151,0.0002,0.0007
6,17,8501,CA,4505,0.0058,0.0203
6,18,8501,CA,216918,0.2894,0.979
6,17,8502,CA,160387,0.2048,0.9987
6,18,8502,CA,210,0.0003,0.0013
6,17,8503,CA,150600,0.1923,0.9555
6,18,8503,CA,4436,0.0059,0.0281
6,19,8503,CA,2585,0.0035,0.0164
6,17,8504,CA,144725,0.1848,1
6,17,8505,CA,29299,0.0374,0.269
6,19,8505,CA,79603,0.1064,0.731
6,19,8506,CA,105457,0.141,0.8209
6,20,8506,CA,23013,0.0309,0.1791
6,17,8507,CA,63916,0.0816,0.4494
6,18,8507,CA,78297,0.1044,0.5506
6,17,8508,CA,18230,0.0233,0.1288
6,18,8508,CA,123305,0.1645,0.8712
6,17,8509,CA,29,0,0.0002
6,18,8509,CA,20869,0.0278,0.1551
6,19,8509,CA,113674,0.152,0.8447
6,18,8510,CA,28110,0.0375,0.1757
6,19,8510,CA,131846,0.1763,0.8243
6,18,8511,CA,57263,0.0764,0.5261
6,19,8511,CA,51588,0.069,0.4739
6,18,8512,CA,47166,0.0629,0.4175
6,19,8512,CA,65806,0.088,0.5825
6,19,8513,CA,108663,0.1453,1
6,17,8514,CA,17481,0.0223,0.1647
6,19,8514,CA,88655,0.1185,0.8353
6,18,8701,CA,52145,0.0696,0.3563
6,20,8701,CA,94219,0.1265,0.6437
6,18,8702,CA,126,0.0002,0.001
6,20,8702,CA,124371,0.167,0.999
6,1,8900,CA,182155,0.2595,1
6,5,9501,CA,154323,0.212,1
6,3,9502,CA,153599,0.2015,0.9941
6,5,9502,CA,908,0.0012,0.0059
6,3,9503,CA,143061,0.1877,1
6,2,9701,CA,120643,0.1678,0.6898
6,5,9701,CA,54246,0.0745,0.3102
6,2,9702,CA,64056,0.0891,0.5069
6,5,9702,CA,62306,0.0856,0.4931
6,5,9703,CA,187636,0.2578,1
6,10,9901,CA,123462,0.1608,1
6,10,9902,CA,125903,0.164,1
6,9,9903,CA,46,0.0001,0.0002
6,10,9903,CA,187690,0.2444,0.9998
6,10,9904,CA,115968,0.151,1
6,3,10100,CA,181093,0.2376,1
6,22,10701,CA,153999,0.1955,1
6,22,10702,CA,78627,0.0998,0.4842
6,23,10702,CA,83759,0.1078,0.5158
6,21,10703,CA,32518,0.0457,0.2074
6,22,10703,CA,109162,0.1386,0.6961
6,23,10703,CA,15141,0.0195,0.0965
6,25,11101,CA,105264,0.1397,0.9126
6,26,11101,CA,10087,0.014,0.0874
6,25,11102,CA,550,0.0007,0.0037
6,26,11102,CA,145100,0.2012,0.9831
6,30,11102,CA,1946,0.0026,0.0132
6,26,11103,CA,194983,0.2703,1
6,24,11104,CA,8300,0.0112,0.0651
6,26,11104,CA,119210,0.1653,0.9349
6,24,11105,CA,1302,0.0018,0.0107
6,25,11105,CA,12427,0.0165,0.1019
6,26,11105,CA,108201,0.15,0.8874
6,25,11106,CA,598,0.0008,0.0044
6,26,11106,CA,135415,0.1877,0.9956
6,3,11300,CA,162488,0.2132,0.7509
6,6,11300,CA,53915,0.0684,0.2491
8,4,100,CO,109900,0.1262,1
8,2,102,CO,137446,0.1658,1
8,2,103,CO,221620,0.2673,1
8,3,200,CO,106335,0.1402,1
8,4,300,CO,217839,0.2502,1
8,2,400,CO,60655,0.0732,0.5003
8,3,400,CO,60585,0.0799,0.4997
8,2,600,CO,8533,0.0103,0.0778
8,3,600,CO,23767,0.0313,0.2168
8,5,600,CO,77348,0.0929,0.7054
8,3,700,CO,159991,0.211,0.9995
8,5,700,CO,75,0.0001,0.0005
8,3,800,CO,49472,0.0652,0.5037
8,4,800,CO,48750,0.056,0.4963
8,2,801,CO,93378,0.1126,0.8853
8,7,801,CO,12096,0.015,0.1147
8,2,802,CO,25154,0.0303,0.1282
8,4,802,CO,171057,0.1965,0.8718
8,2,803,CO,126244,0.1523,1
8,2,804,CO,126386,0.1524,0.7163
8,4,804,CO,82,0.0001,0.0005
8,6,804,CO,8106,0.0097,0.0459
8,7,804,CO,41875,0.0519,0.2373
8,2,805,CO,5542,0.0067,0.0432
8,7,805,CO,122734,0.1521,0.9568
8,6,806,CO,15291,0.0183,0.099
8,7,806,CO,139201,0.1725,0.901
8,1,807,CO,997,0.0012,0.0053
8,6,807,CO,62245,0.0745,0.3286
8,7,807,CO,126197,0.1564,0.6662
8,1,808,CO,1526,0.0018,0.0124
8,6,808,CO,121652,0.1456,0.9876
8,1,809,CO,1010,0.0012,0.0081
8,6,809,CO,123235,0.1475,0.9919
8,1,810,CO,223,0.0003,0.0018
8,6,810,CO,124097,0.1485,0.9982
8,1,811,CO,7650,0.0091,0.0623
8,6,811,CO,115224,0.1379,0.9377
8,1,812,CO,196568,0.2338,0.9992
8,6,812,CO,3,0,0
8,7,812,CO,148,0.0002,0.0008
8,1,813,CO,123394,0.1468,0.9997
8,7,813,CO,40,0,0.0003
8,1,814,CO,119890,0.1426,1
8,1,815,CO,150891,0.1795,0.8669
8,6,815,CO,23167,0.0277,0.1331
8,1,816,CO,118387,0.1408,0.9988
8,7,816,CO,141,0.0002,0.0012
8,1,817,CO,19,0,0.0002
8,7,817,CO,125565,0.1556,0.9998
8,7,818,CO,125709,0.1558,1
8,1,819,CO,17273,0.0205,0.1146
8,2,819,CO,21897,0.0264,0.1453
8,7,819,CO,111507,0.1382,0.74
8,1,820,CO,68883,0.0819,0.603
8,6,820,CO,43475,0.052,0.3806
8,7,820,CO,1882,0.0023,0.0165
8,1,821,CO,28767,0.0342,0.2211
8,2,821,CO,2266,0.0027,0.0174
8,4,821,CO,23498,0.027,0.1806
8,6,821,CO,75567,0.0904,0.5808
8,4,822,CO,102037,0.1172,0.7816
8,5,822,CO,1,0,0
8,6,822,CO,28517,0.0341,0.2184
8,4,823,CO,146286,0.168,0.9699
8,6,823,CO,4538,0.0054,0.0301
8,1,824,CO,5253,0.0062,0.0358
8,4,824,CO,51088,0.0587,0.348
8,6,824,CO,90477,0.1083,0.6163
8,3,900,CO,115583,0.1524,1
8,3,1001,CO,136885,0.1805,1
8,3,1002,CO,105639,0.1393,1
8,2,4101,CO,2,0,0
8,5,4101,CO,142093,0.1707,1
8,5,4102,CO,112554,0.1352,1
8,5,4103,CO,107935,0.1297,1
8,5,4104,CO,121712,0.1462,1
8,5,4105,CO,120678,0.145,1
8,5,4106,CO,149981,0.1802,1
9,4,100,CT,33798,0.0453,0.1926
9,5,100,CT,141699,0.1948,0.8074
9,4,101,CT,118865,0.1592,1
9,4,102,CT,198988,0.2664,1
9,4,103,CT,139510,0.1868,1
9,4,104,CT,148691,0.1991,1
9,3,105,CT,54626,0.0764,0.3106
9,4,105,CT,94258,0.1262,0.536
9,5,105,CT,26984,0.0371,0.1534
9,1,300,CT,98328,0.137,0.6294
9,2,300,CT,57893,0.0827,0.3706
9,1,301,CT,110639,0.1542,1
9,1,302,CT,121054,0.1687,1
9,1,303,CT,85521,0.1192,0.5158
9,5,303,CT,80285,0.1104,0.4842
9,1,304,CT,104334,0.1454,0.9164
9,5,304,CT,9519,0.0131,0.0836
9,1,305,CT,20175,0.0281,0.1804
9,5,305,CT,91660,0.126,0.8196
9,1,306,CT,112084,0.1562,0.9333
9,2,306,CT,8006,0.0114,0.0667
9,1,500,CT,36943,0.0515,0.1996
9,5,500,CT,148137,0.2037,0.8004
9,1,700,CT,28576,0.0398,0.174
9,2,700,CT,81550,0.1165,0.4965
9,3,700,CT,54119,0.0757,0.3295
9,3,900,CT,46920,0.0656,0.3523
9,4,900,CT,12706,0.017,0.0954
9,5,900,CT,73548,0.1011,0.5523
9,3,901,CT,19758,0.0276,0.1725
9,5,901,CT,94751,0.1303,0.8275
9,3,902,CT,68649,0.096,0.5306
9,5,902,CT,60719,0.0835,0.4694
9,3,903,CT,123544,0.1727,1
9,3,904,CT,121908,0.1704,1
9,3,905,CT,134023,0.1874,1
9,2,906,CT,17691,0.0253,0.1616
9,3,906,CT,91813,0.1283,0.8384
9,2,1100,CT,135830,0.1941,1
9,2,1101,CT,132365,0.1891,1
9,2,1300,CT,149817,0.2141,1
9,2,1500,CT,116749,0.1668,1
10,0,101,DE,108956,0.1101,1
10,0,102,DE,150572,0.1521,1
10,0,103,DE,148129,0.1496,1
10,0,104,DE,163410,0.1651,1
10,0,200,DE,181503,0.1833,1
10,0,300,DE,237378,0.2398,1
11,98,101,DC,112134,0.1626,1
11,98,102,DC,126904,0.184,1
11,98,103,DC,120155,0.1743,1
11,98,104,DC,150517,0.2183,1
11,98,105,DC,179835,0.2608,1
12,3,101,FL,157049,0.205,1
12,3,102,FL,121419,0.1585,1
12,1,500,FL,86308,0.1068,0.2921
12,2,500,FL,209184,0.2874,0.7079
12,8,901,FL,200683,0.2561,1
12,8,902,FL,122746,0.1566,1
12,8,903,FL,135528,0.1729,1
12,8,904,FL,146867,0.1874,1
12,22,1101,FL,166377,0.2117,1
12,20,1102,FL,2515,0.0032,0.0206
12,22,1102,FL,119780,0.1524,0.9794
12,22,1103,FL,115655,0.1472,1
12,20,1104,FL,35474,0.0457,0.2756
12,22,1104,FL,93256,0.1187,0.7244
12,20,1105,FL,135174,0.1741,0.7247
12,22,1105,FL,51362,0.0654,0.2753
12,20,1106,FL,51175,0.0659,0.2724
12,23,1106,FL,136675,0.1776,0.7276
12,20,1107,FL,106793,0.1376,0.9927
12,23,1107,FL,786,0.001,0.0073
12,20,1108,FL,53972,0.0695,0.3491
12,22,1108,FL,98665,0.1256,0.6382
12,23,1108,FL,1960,0.0025,0.0127
12,23,1109,FL,103920,0.1351,0.948
12,24,1109,FL,5698,0.0077,0.052
12,23,1110,FL,131411,0.1708,1
12,23,1111,FL,138002,0.1794,1
12,20,1112,FL,76576,0.0986,0.5157
12,23,1112,FL,71922,0.0935,0.4843
12,23,1113,FL,68922,0.0896,0.529
12,24,1113,FL,61359,0.0826,0.471
12,20,1114,FL,58148,0.0749,0.496
12,23,1114,FL,37685,0.049,0.3215
12,24,1114,FL,21390,0.0288,0.1825
12,17,1500,FL,186847,0.2396,1
12,11,1701,FL,153843,0.1874,1
12,3,1900,FL,218226,0.2848,1
12,19,2101,FL,74503,0.0892,0.6181
12,25,2101,FL,46025,0.0597,0.3819
12,19,2102,FL,54932,0.0658,0.4785
12,25,2102,FL,59860,0.0776,0.5215
12,19,2103,FL,38959,0.0467,0.2774
12,25,2103,FL,101484,0.1316,0.7226
12,2,2300,FL,135583,0.1863,0.7073
12,3,2300,FL,44450,0.058,0.2319
12,5,2300,FL,11653,0.0156,0.0608
12,17,2700,FL,149646,0.1919,1
12,4,3101,FL,63654,0.073,0.4268
12,5,3101,FL,85502,0.1142,0.5732
12,4,3102,FL,10048,0.0115,0.0804
12,5,3102,FL,114873,0.1534,0.9196
12,4,3103,FL,23329,0.0268,0.2
12,5,3103,FL,93318,0.1246,0.8
12,4,3104,FL,138038,0.1583,0.9442
12,5,3104,FL,8164,0.0109,0.0558
12,4,3105,FL,149123,0.171,0.9465
12,5,3105,FL,8429,0.0113,0.0535
12,4,3106,FL,122322,0.1403,0.9258
12,5,3106,FL,9800,0.0131,0.0742
12,3,3107,FL,19,0,0.0001
12,4,3107,FL,35686,0.0409,0.2112
12,5,3107,FL,133281,0.178,0.7887
12,1,3301,FL,124629,0.1543,1
12,1,3302,FL,197276,0.2442,1
12,6,3500,FL,123560,0.1552,1
12,11,5301,FL,194515,0.237,1
12,14,5701,FL,151319,0.1922,0.9996
12,15,5701,FL,68,0.0001,0.0004
12,14,5702,FL,182261,0.2315,1
12,12,5703,FL,7501,0.0093,0.0454
12,14,5703,FL,157818,0.2004,0.9546
12,12,5704,FL,6103,0.0076,0.0366
12,14,5704,FL,160753,0.2041,0.9634
12,12,5705,FL,1058,0.0013,0.0059
12,14,5705,FL,126468,0.1606,0.7041
12,15,5705,FL,52084,0.0635,0.29
12,15,5706,FL,135172,0.1649,1
12,14,5707,FL,8195,0.0104,0.0396
12,15,5707,FL,187916,0.2292,0.907
12,16,5707,FL,11064,0.0125,0.0534
12,14,5708,FL,633,0.0008,0.0023
12,15,5708,FL,33499,0.0409,0.1227
12,16,5708,FL,238908,0.2702,0.875
12,8,6100,FL,159788,0.2039,1
12,2,6300,FL,130502,0.1793,0.6953
12,5,6300,FL,57182,0.0764,0.3047
12,6,6901,FL,91932,0.1155,0.766
12,10,6901,FL,8,0,0.0001
12,11,6901,FL,28075,0.0342,0.2339
12,11,6902,FL,180672,0.2201,1
12,6,6903,FL,1308,0.0016,0.0062
12,10,6903,FL,43,0,0.0002
12,11,6903,FL,92841,0.1131,0.4375
12,15,6903,FL,118031,0.144,0.5562
12,19,7101,FL,130841,0.1567,1
12,19,7102,FL,197228,0.2362,1
12,17,7103,FL,84052,0.1078,0.4967
12,19,7103,FL,85075,0.1019,0.5028
12,25,7103,FL,78,0.0001,0.0005
12,17,7104,FL,10152,0.013,0.0766
12,19,7104,FL,122438,0.1466,0.9234
12,19,7105,FL,131036,0.1569,1
12,2,7300,FL,83451,0.1147,0.5712
12,5,7300,FL,62650,0.0837,0.4288
12,2,7301,FL,42270,0.0581,0.2893
12,5,7301,FL,103827,0.1386,0.7107
12,16,8101,FL,142934,0.1617,1
12,16,8102,FL,122005,0.138,1
12,16,8103,FL,134771,0.1524,1
12,2,8301,FL,44594,0.0613,0.4053
12,3,8301,FL,48248,0.063,0.4385
12,11,8301,FL,17176,0.0209,0.1561
12,2,8302,FL,8776,0.0121,0.076
12,3,8302,FL,101944,0.1331,0.8829
12,11,8302,FL,4739,0.0058,0.041
12,3,8303,FL,1457,0.0019,0.0097
12,11,8303,FL,148974,0.1815,0.9903
12,18,8500,FL,159319,0.2005,1
12,24,8601,FL,33446,0.045,0.2659
12,25,8601,FL,92357,0.1197,0.7341
12,24,8602,FL,103784,0.1398,1
12,23,8603,FL,11914,0.0155,0.1086
12,24,8603,FL,97807,0.1317,0.8914
12,23,8604,FL,66159,0.086,0.6089
12,24,8604,FL,28970,0.039,0.2666
12,27,8604,FL,13533,0.0183,0.1245
12,24,8605,FL,105512,0.1421,1
12,24,8606,FL,101392,0.1365,0.9534
12,25,8606,FL,4952,0.0064,0.0466
12,25,8607,FL,98292,0.1274,1
12,25,8608,FL,147116,0.1907,1
12,25,8609,FL,95390,0.1237,1
12,24,8610,FL,20723,0.0279,0.2013
12,25,8610,FL,79857,0.1035,0.7756
12,27,8610,FL,2388,0.0032,0.0232
12,24,8611,FL,109505,0.1475,1
12,24,8612,FL,21678,0.0292,0.2174
12,27,8612,FL,78048,0.1055,0.7826
12,24,8613,FL,31278,0.0421,0.2709
12,27,8613,FL,84163,0.1138,0.7291
12,27,8614,FL,124007,0.1676,1
12,25,8615,FL,6493,0.0084,0.0646
12,27,8615,FL,94001,0.1271,0.9354
12,27,8616,FL,105198,0.1422,1
12,26,8617,FL,33593,0.0426,0.3217
12,27,8617,FL,70832,0.0957,0.6783
12,26,8618,FL,108223,0.1374,1
12,26,8619,FL,104162,0.1322,1
12,26,8620,FL,16637,0.0211,0.1589
12,27,8620,FL,88073,0.119,0.8411
12,26,8621,FL,113917,0.1446,1
12,26,8622,FL,111022,0.1409,0.933
12,27,8622,FL,7976,0.0108,0.067
12,26,8623,FL,51812,0.0658,0.4198
12,27,8623,FL,71606,0.0968,0.5802
12,26,8624,FL,127187,0.1614,1
12,26,8700,FL,121361,0.154,1
12,4,8900,FL,90352,0.1036,0.7618
12,5,8900,FL,28259,0.0377,0.2382
12,1,9100,FL,211668,0.262,1
12,17,9300,FL,62662,0.0803,0.6132
12,25,9300,FL,39530,0.0512,0.3868
12,10,9501,FL,150738,0.1725,1
12,10,9502,FL,144396,0.1652,1
12,10,9503,FL,171690,0.1965,0.9951
12,15,9503,FL,849,0.001,0.0049
12,7,9504,FL,12183,0.0155,0.0853
12,9,9504,FL,20369,0.0213,0.1426
12,10,9504,FL,110293,0.1262,0.7721
12,7,9505,FL,71368,0.0905,0.5588
12,9,9505,FL,25598,0.0268,0.2004
12,10,9505,FL,30745,0.0352,0.2407
12,10,9506,FL,117600,0.1346,1
12,7,9507,FL,72471,0.0919,0.601
12,10,9507,FL,48116,0.0551,0.399
12,7,9508,FL,131000,0.1661,1
12,8,9509,FL,147,0.0002,0.0008
12,9,9509,FL,82987,0.0868,0.4548
12,10,9509,FL,99342,0.1137,0.5444
12,7,9510,FL,30388,0.0385,0.2163
12,8,9510,FL,17994,0.023,0.1281
12,9,9510,FL,92135,0.0964,0.6557
12,9,9701,FL,222115,0.2324,0.9963
12,10,9701,FL,833,0.001,0.0037
12,9,9702,FL,166541,0.1743,1
12,18,9901,FL,112758,0.1419,1
12,18,9902,FL,78923,0.0993,0.6012
12,20,9902,FL,51032,0.0657,0.3887
12,21,9902,FL,1330,0.0017,0.0101
12,18,9903,FL,31861,0.0401,0.1932
12,20,9903,FL,92438,0.1191,0.5606
12,21,9903,FL,40600,0.0515,0.2462
12,20,9904,FL,42594,0.0549,0.3018
12,21,9904,FL,98529,0.125,0.6982
12,21,9905,FL,140422,0.1782,1
12,21,9906,FL,168417,0.2137,1
12,21,9907,FL,127680,0.162,0.9866
12,22,9907,FL,1733,0.0022,0.0134
12,21,9908,FL,2878,0.0037,0.024
12,22,9908,FL,117054,0.149,0.976
12,20,9909,FL,24,0,0.0002
12,21,9909,FL,92837,0.1178,0.8091
12,22,9909,FL,21874,0.0278,0.1906
12,20,9910,FL,8526,0.011,0.0691
12,21,9910,FL,114821,0.1457,0.9309
12,18,9911,FL,82616,0.104,0.57
12,20,9911,FL,61842,0.0797,0.4266
12,21,9911,FL,493,0.0006,0.0034
12,12,10101,FL,141517,0.1753,1
12,12,10102,FL,122285,0.1515,1
12,12,10103,FL,142948,0.1771,1
12,12,10104,FL,154083,0.1909,1
12,12,10301,FL,124236,0.1539,1
12,12,10302,FL,105321,0.1305,0.945
12,13,10302,FL,6130,0.0084,0.055
12,12,10303,FL,2085,0.0026,0.0185
12,13,10303,FL,110388,0.1517,0.9815
12,13,10304,FL,109683,0.1508,1
12,13,10305,FL,109436,0.1504,1
12,13,10306,FL,117886,0.1621,1
12,13,10307,FL,161306,0.2217,1
12,13,10308,FL,112636,0.1548,1
12,15,10501,FL,193957,0.2366,1
12,9,10502,FL,178808,0.1871,0.8148
12,15,10502,FL,40642,0.0496,0.1852
12,9,10503,FL,47001,0.0492,0.3089
12,15,10503,FL,57635,0.0703,0.3788
12,17,10503,FL,47508,0.0609,0.3123
12,9,10504,FL,120048,0.1256,0.7527
12,17,10504,FL,39447,0.0506,0.2473
12,3,10700,FL,73321,0.0957,0.6914
12,4,10700,FL,4641,0.0053,0.0438
12,6,10700,FL,28083,0.0353,0.2648
12,4,10900,FL,234691,0.2692,0.975
12,6,10900,FL,6010,0.0075,0.025
12,18,11101,FL,112893,0.1421,1
12,18,11102,FL,216354,0.2722,1
12,1,11300,FL,188000,0.2327,1
12,16,11501,FL,130579,0.1477,1
12,16,11502,FL,97626,0.1104,0.6701
12,17,11502,FL,48064,0.0616,0.3299
12,16,11503,FL,6160,0.007,0.0391
12,17,11503,FL,151577,0.1943,0.9609
12,7,11701,FL,121928,0.1546,1
12,7,11702,FL,114488,0.1452,1
12,7,11703,FL,113157,0.1435,1
12,7,11704,FL,121535,0.1541,1
12,2,12100,FL,73496,0.101,0.6969
12,5,12100,FL,31972,0.0427,0.3031
12,6,12701,FL,128161,0.161,1
12,6,12702,FL,141101,0.1772,1
12,6,12703,FL,141067,0.1772,1
12,6,12704,FL,135032,0.1696,1
13,1,100,GA,150293,0.1989,1
13,1,200,GA,126162,0.1669,1
13,1,300,GA,39543,0.0523,0.2472
13,12,300,GA,120392,0.163,0.7528
13,1,401,GA,169500,0.2243,1
13,1,402,GA,125791,0.1664,1
13,1,500,GA,108041,0.143,0.6382
13,8,500,GA,18163,0.0252,0.1073
13,12,500,GA,43092,0.0583,0.2545
13,1,600,GA,6307,0.0083,0.0533
13,8,600,GA,111944,0.1555,0.9467
13,8,700,GA,128900,0.179,1
13,8,800,GA,112480,0.1562,1
13,2,900,GA,118953,0.1767,1
13,5,1001,GA,1251,0.0016,0.0097
13,6,1001,GA,92954,0.1214,0.7226
13,11,1001,GA,34437,0.0429,0.2677
13,6,1002,GA,115351,0.1506,1
13,5,1003,GA,113591,0.1441,0.9534
13,13,1003,GA,5558,0.007,0.0466
13,3,1004,GA,34,0,0.0002
13,5,1004,GA,3929,0.005,0.0269
13,13,1004,GA,142220,0.1794,0.9729
13,6,1005,GA,167620,0.2189,0.9998
13,7,1005,GA,31,0,0.0002
13,5,1006,GA,128172,0.1626,0.9096
13,11,1006,GA,12737,0.0159,0.0904
13,5,1007,GA,154548,0.1961,1
13,4,1008,GA,78417,0.1013,0.6091
13,5,1008,GA,50326,0.0639,0.3909
13,2,1100,GA,120993,0.1798,1
13,1,1200,GA,30144,0.0399,0.1976
13,8,1200,GA,12477,0.0173,0.0818
13,12,1200,GA,109950,0.1489,0.7206
13,8,1300,GA,41274,0.0573,0.2944
13,10,1300,GA,9189,0.0119,0.0655
13,12,1300,GA,89725,0.1215,0.64
13,2,1400,GA,109356,0.1625,0.6989
13,8,1400,GA,47112,0.0654,0.3011
13,8,1500,GA,173488,0.241,1
13,2,1600,GA,40111,0.0596,0.2234
13,8,1600,GA,74081,0.1029,0.4126
13,10,1600,GA,65347,0.0843,0.364
13,2,1700,GA,165817,0.2464,0.7621
13,3,1700,GA,51766,0.0678,0.2379
13,2,1800,GA,117798,0.175,0.7782
13,3,1800,GA,33572,0.044,0.2218
13,3,1900,GA,132395,0.1735,0.8389
13,10,1900,GA,25434,0.0328,0.1611
13,4,2001,GA,140126,0.1811,1
13,4,2002,GA,60567,0.0783,0.4343
13,5,2002,GA,78887,0.1001,0.5657
13,4,2003,GA,117116,0.1514,0.6645
13,5,2003,GA,5689,0.0072,0.0323
13,6,2003,GA,53432,0.0698,0.3032
13,5,2004,GA,8862,0.0112,0.0586
13,6,2004,GA,142437,0.186,0.9414
13,3,2100,GA,146274,0.1917,1
13,3,2200,GA,101301,0.1328,1
13,3,2300,GA,119148,0.1561,1
13,3,2400,GA,99867,0.1309,0.8379
13,13,2400,GA,19327,0.0244,0.1621
13,14,2500,GA,171356,0.2352,1
13,14,2600,GA,176742,0.2426,1
13,14,2700,GA,102864,0.1412,1
13,9,2800,GA,78477,0.1012,0.4199
13,14,2800,GA,108408,0.1488,0.5801
13,11,2900,GA,109323,0.1362,0.9953
13,14,2900,GA,520,0.0007,0.0047
13,6,3001,GA,38940,0.0508,0.2544
13,11,3001,GA,109997,0.1371,0.7187
13,13,3001,GA,4123,0.0052,0.0269
13,11,3002,GA,136414,0.17,1
13,11,3003,GA,60407,0.0753,0.4235
13,13,3003,GA,81689,0.103,0.5726
13,14,3003,GA,555,0.0008,0.0039
13,11,3004,GA,68955,0.0859,0.3924
13,13,3004,GA,106767,0.1347,0.6076
13,6,3005,GA,154810,0.2022,0.9776
13,11,3005,GA,3552,0.0044,0.0224
13,11,3101,GA,128353,0.1599,1
13,11,3102,GA,138340,0.1724,1
13,9,3200,GA,142297,0.1835,1
13,7,3300,GA,183285,0.2133,0.7295
13,9,3300,GA,67967,0.0877,0.2705
13,9,3400,GA,203408,0.2623,1
13,9,3500,GA,139286,0.1796,1
13,9,3600,GA,17724,0.0229,0.1377
13,10,3600,GA,110947,0.1432,0.8623
13,9,3700,GA,49871,0.0643,0.3977
13,10,3700,GA,75539,0.0975,0.6023
13,9,3800,GA,76337,0.0985,0.4775
13,10,3800,GA,83524,0.1078,0.5225
13,10,3900,GA,131358,0.1695,1
13,12,4000,GA,205929,0.2788,1
13,6,4001,GA,249,0.0003,0.0016
13,7,4001,GA,156916,0.1826,0.9984
13,7,4002,GA,126546,0.1472,0.9032
13,10,4002,GA,13568,0.0175,0.0968
13,7,4003,GA,166696,0.194,0.9707
13,10,4003,GA,5024,0.0065,0.0293
13,7,4004,GA,66010,0.0768,0.5039
13,10,4004,GA,64979,0.0838,0.4961
13,4,4005,GA,117526,0.1519,0.8632
13,7,4005,GA,18629,0.0217,0.1368
13,4,4006,GA,76906,0.0994,0.3524
13,7,4006,GA,141327,0.1644,0.6476
13,10,4100,GA,20343,0.0262,0.1299
13,12,4100,GA,136266,0.1845,0.8701
13,10,4200,GA,93555,0.1207,0.7377
13,12,4200,GA,33270,0.045,0.2623
13,4,4300,GA,183103,0.2366,0.8886
13,10,4300,GA,22950,0.0296,0.1114
13,13,4400,GA,144237,0.1819,1
13,14,4500,GA,168106,0.2307,1
13,5,4600,GA,125532,0.1593,1
13,5,5001,GA,18369,0.0233,0.1448
13,13,5001,GA,108504,0.1368,0.8552
13,5,5002,GA,98846,0.1254,0.5794
13,13,5002,GA,71752,0.0905,0.4206
13,3,6001,GA,69842,0.0915,0.5627
13,10,6001,GA,43814,0.0565,0.353
13,13,6001,GA,10454,0.0132,0.0842
13,3,6002,GA,8876,0.0116,0.076
13,5,6002,GA,124,0.0002,0.0011
13,10,6002,GA,9441,0.0122,0.0809
13,13,6002,GA,98285,0.124,0.842
15,2,100,HI,238134,0.3283,1
15,2,200,HI,200629,0.2766,1
15,2,301,HI,104793,0.1445,1
15,1,302,HI,2725,0.0037,0.0221
15,2,302,HI,120657,0.1663,0.9779
15,1,303,HI,107852,0.1478,0.9943
15,2,303,HI,618,0.0009,0.0057
15,1,304,HI,126915,0.1739,1
15,1,305,HI,116216,0.1592,1
15,1,306,HI,149984,0.2055,1
15,1,307,HI,114004,0.1562,0.7439
15,2,307,HI,39243,0.0541,0.2561
15,1,308,HI,112135,0.1536,0.84
15,2,308,HI,21366,0.0295,0.16
16,1,100,ID,127116,0.1331,1
16,1,200,ID,165711,0.1735,1
16,1,300,ID,94541,0.099,0.858
16,2,300,ID,15648,0.0177,0.142
16,1,400,ID,124311,0.1302,0.9221
16,2,400,ID,10503,0.0119,0.0779
16,1,500,ID,133625,0.1399,1
16,1,600,ID,151429,0.1586,1
16,1,701,ID,114322,0.1197,0.8533
16,2,701,ID,19650,0.0222,0.1467
16,1,702,ID,6001,0.0063,0.0544
16,2,702,ID,104411,0.1181,0.9456
16,1,800,ID,37835,0.0396,0.2939
16,2,800,ID,90908,0.1028,0.7061
16,2,900,ID,114692,0.1297,1
16,2,1000,ID,120565,0.1364,1
16,2,1100,ID,153613,0.1737,1
16,2,1200,ID,124135,0.1404,1
16,2,1300,ID,130090,0.1471,1
17,16,104,IL,34150,0.0493,0.2677
17,17,104,IL,93417,0.1386,0.7323
17,17,105,IL,144672,0.2147,1
17,17,202,IL,121815,0.1808,0.7307
17,18,202,IL,44905,0.064,0.2693
17,17,300,IL,4,0,0
17,18,300,IL,106692,0.1522,1
17,13,401,IL,82297,0.1183,0.6179
17,18,401,IL,50888,0.0726,0.3821
17,13,501,IL,32160,0.0462,0.2331
17,15,501,IL,105787,0.1555,0.7669
17,13,600,IL,30,0,0.0003
17,15,600,IL,94006,0.1382,0.9997
