StateFIPS,PUMA,CongressionalDistrict,StateAbbreviation,Population2016,PUMAWgt
18,2303,7,IN,56434.586,0.457
18,2304,7,IN,146798.063,1
18,2305,7,IN,148767.22,1
18,2306,7,IN,160477.975,1
18,2307,7,IN,143041.036,1
18,2400,9,IN,151982,1
18,2500,6,IN,118041,1
18,2600,6,IN,113760,1
18,2700,8,IN,96191,0.597
18,2700,9,IN,64853,0.403
18,2800,9,IN,145496,1
18,2900,6,IN,81402,0.649
18,2900,9,IN,44013,0.351
18,3000,6,IN,98940.765,0.895
18,3000,9,IN,11563.235,0.105
18,3100,6,IN,117351,1
18,3200,8,IN,121677,1
18,3300,8,IN,181721,1
18,3400,8,IN,133980.925,0.938
18,3400,9,IN,8899.075,0.062
18,3500,9,IN,144486,1
18,3600,9,IN,116031,1
19,100,4,IA,119017,1
19,200,1,IA,18335,0.161
19,200,4,IA,95523,0.839
19,400,1,IA,106219,0.898
19,400,4,IA,12023,0.102
19,500,1,IA,132904,1
19,600,4,IA,128611,1
19,700,1,IA,154794,1
19,800,1,IA,20439,0.158
19,800,2,IA,108703,0.842
19,900,2,IA,172474,1
19,1000,1,IA,221661,1
19,1100,2,IA,146547,1
19,1200,1,IA,118174,1
19,1300,4,IA,123622,1
19,1400,2,IA,69897,0.432
19,1400,3,IA,92079.081,0.568
19,1500,3,IA,190396.774,1
19,1500,4,IA,0,0
19,1600,3,IA,128939.051,1
19,1700,3,IA,212685.093,1
19,1800,2,IA,52881,0.51
19,1800,3,IA,45114,0.435
19,1800,4,IA,5678,0.055
19,1900,4,IA,120719,1
19,2000,4,IA,127979,1
19,2100,3,IA,154277,0.856
19,2100,4,IA,25949,0.144
19,2200,2,IA,123784,1
19,2300,2,IA,105269,1
20, , ,KS,0, 
20,100,1,KS,108951,1
20,200,1,KS,130943.736,0.895
20,200,2,KS,15342.264,0.105
20,300,1,KS,132590,1
20,400,2,KS,123145,1
20,400,3,KS,0,0
20,500,3,KS,163831,1
20,601,3,KS,118787.108,1
20,602,3,KS,158847.497,1
20,603,3,KS,160926.77,1
20,604,3,KS,145889.625,1
20,700,2,KS,119440,1
20,801,2,KS,104404.245,1
20,802,1,KS,6891,0.058
20,802,2,KS,112559.755,0.942
20,900,1,KS,53864,0.505
20,900,2,KS,20321,0.191
20,900,4,KS,32464.729,0.304
20,1000,1,KS,101855,1
20,1100,1,KS,36245.281,0.318
20,1100,4,KS,77877.99,0.682
20,1200,1,KS,136193,1
20,1301,4,KS,161103.358,1
20,1302,4,KS,161080.808,1
20,1303,4,KS,126243.78,1
20,1304,4,KS,165505.053,1
20,1400,2,KS,91574.361,0.887
20,1400,3,KS,11665.639,0.113
20,1500,2,KS,128746,1
21,100,1,KY,195861,1
21,200,1,KY,107957,1
21,300,1,KY,106979,1
21,400,1,KY,85913,0.495
21,400,2,KY,87579,0.505
21,500,2,KY,125532,1
21,600,1,KY,95129,0.896
21,600,2,KY,11060,0.104
21,700,5,KY,101920,1
21,800,5,KY,111234,1
21,900,5,KY,122068,1
21,1000,5,KY,100553,0.934
21,1000,6,KY,7159,0.066
21,1100,5,KY,145329,1
21,1200,1,KY,19634.637,0.18
21,1200,2,KY,89458.475,0.82
21,1300,2,KY,163542.888,1
21,1400,1,KY,108302,1
21,1500,2,KY,108484,1
21,1600,2,KY,84892.084,0.74
21,1600,4,KY,29843.539,0.26
21,1701,3,KY,128591.397,1
21,1702,3,KY,118904.39,1
21,1703,3,KY,100420.59,0.916
21,1703,4,KY,9172.707,0.084
21,1704,3,KY,122264.893,0.929
21,1704,4,KY,9338.977,0.071
21,1705,3,KY,126475.333,1
21,1706,3,KY,150183.713,1
21,1800,4,KY,119095.377,1
21,1901,6,KY,119240.608,1
21,1902,6,KY,199208.392,1
21,2000,2,KY,21477,0.179
21,2000,6,KY,98842,0.821
21,2100,2,KY,60682.739,0.489
21,2100,5,KY,24367.075,0.196
21,2100,6,KY,38989.187,0.314
21,2200,6,KY,116162,1
21,2300,4,KY,11661.912,0.086
21,2300,6,KY,123889.088,0.914
21,2400,4,KY,164945,1
21,2500,4,KY,128536,1
21,2600,4,KY,161624,1
21,2700,4,KY,39032,0.279
21,2700,5,KY,37749,0.27
21,2700,6,KY,63168,0.451
21,2800,4,KY,74797.32,0.556
21,2800,5,KY,59724.68,0.444
22,100,4,LA,127925.942,1
22,101,4,LA,120925.058,1
22,200,4,LA,165767,1
22,300,4,LA,128835,0.73
22,300,5,LA,47745,0.27
22,400,5,LA,156983,1
22,500,4,LA,22487,0.15
22,500,5,LA,127236,0.85
22,600,5,LA,122751,1
22,700,4,LA,50569,0.276
22,700,5,LA,132424,0.724
22,800,3,LA,86809.716,0.581
22,800,4,LA,62611,0.419
22,900,3,LA,152086.284,1
22,1000,3,LA,3012.923,0.026
22,1000,4,LA,74852.754,0.637
22,1000,5,LA,39726.322,0.338
22,1100,3,LA,122850,1
22,1200,3,LA,124044.699,1
22,1201,3,LA,117353.301,1
22,1300,3,LA,179373,1
22,1400,2,LA,34522.247,0.298
22,1400,5,LA,26734.054,0.231
22,1400,6,LA,54644.699,0.471
22,1500,6,LA,127742.993,1
22,1501,2,LA,52048.407,0.284
22,1501,6,LA,131503.754,0.716
22,1502,2,LA,51729.509,0.381
22,1502,6,LA,84012.338,0.619
22,1600,2,LA,23034.791,0.189
22,1600,6,LA,98552.209,0.811
22,1700,1,LA,0,0
22,1700,5,LA,2565.367,0.017
22,1700,6,LA,148084.633,0.983
22,1800,1,LA,78501.341,0.443
22,1800,5,LA,98518.659,0.557
22,1800,6,LA,0,0
22,1900,2,LA,87266.525,0.739
22,1900,6,LA,30844.475,0.261
22,2000,1,LA,47196.974,0.39
22,2000,2,LA,7400.27,0.061
22,2000,6,LA,66402.757,0.549
22,2100,1,LA,70315.632,0.621
22,2100,6,LA,42904.368,0.379
22,2200,1,LA,130271.834,1
22,2200,6,LA,0,0
22,2201,1,LA,123330.166,1
22,2300,1,LA,87128.599,0.808
22,2300,2,LA,20675.079,0.192
22,2300,6,LA,0,0
22,2301,1,LA,133976.771,0.969
22,2301,2,LA,4239.567,0.031
22,2302,2,LA,134848.703,1
22,2400,1,LA,22170.321,0.162
22,2400,2,LA,114461.069,0.838
22,2401,1,LA,4289.23,0.035
22,2401,2,LA,117027.547,0.965
22,2402,1,LA,21096.59,0.158
22,2402,2,LA,112450.243,0.842
22,2500,1,LA,82739.605,0.663
22,2500,2,LA,42066.676,0.337
23,100,2,ME,99409,1
23,200,2,ME,154976,1
23,300,2,ME,151806,1
23,400,1,ME,74906.148,0.621
23,400,2,ME,45662.852,0.379
23,500,1,ME,73960,0.441
23,500,2,ME,93783,0.559
23,600,2,ME,107319,1
23,700,1,ME,105533.125,1
23,800,1,ME,178533.52,1
23,900,1,ME,132661.559,1
23,1000,1,ME,112928.796,1
24,100,6,MD,101555,1
24,200,6,MD,150292,1
24,301,6,MD,35286.637,0.276
24,301,8,MD,92561.914,0.724
24,302,6,MD,89006.941,0.743
24,302,8,MD,30735.508,0.257
24,400,1,MD,65162.886,0.389
24,400,8,MD,102493.114,0.611
24,501,1,MD,22117.915,0.181
24,501,2,MD,36581.376,0.299
24,501,3,MD,15883.896,0.13
24,501,7,MD,47869.502,0.391
24,502,2,MD,91076.136,0.712
24,502,3,MD,13351.681,0.104
24,502,7,MD,23573.449,0.184
24,503,1,MD,2225.624,0.019
24,503,2,MD,42108.274,0.362
24,503,3,MD,34593.179,0.297
24,503,7,MD,37405.146,0.322
24,504,1,MD,3073.137,0.026
24,504,2,MD,76467.122,0.637
24,504,3,MD,40462.798,0.337
24,505,1,MD,29234.545,0.258
24,505,2,MD,70818.414,0.625
24,505,3,MD,13285.614,0.117
24,506,2,MD,116308.48,1
24,507,2,MD,7245.666,0.063
24,507,3,MD,21880.488,0.191
24,507,7,MD,85463.558,0.746
24,601,1,MD,137461.311,1
24,601,2,MD,51.267,0
24,602,1,MD,20018.906,0.176
24,602,2,MD,93500.515,0.824
24,700,1,MD,102603,1
24,801,3,MD,26035.278,0.188
24,801,7,MD,112280.726,0.812
24,802,3,MD,37099.925,0.336
24,802,7,MD,73206.032,0.664
24,803,2,MD,38292.706,0.321
24,803,3,MD,26166.93,0.219
24,803,7,MD,54784.751,0.459
24,804,2,MD,15239.873,0.118
24,804,3,MD,48263.558,0.373
24,804,7,MD,65878.104,0.509
24,805,2,MD,29224.605,0.249
24,805,3,MD,25969.948,0.221
24,805,7,MD,62221.564,0.53
24,901,3,MD,19127.796,0.136
24,901,7,MD,121560.401,0.864
24,902,2,MD,42985.052,0.243
24,902,3,MD,82203.111,0.466
24,902,7,MD,51356.64,0.291
24,1001,3,MD,41809.217,0.297
24,1001,6,MD,77663.183,0.552
24,1001,8,MD,21239.753,0.151
24,1002,6,MD,137850.538,1
24,1003,6,MD,113723.391,0.599
24,1003,8,MD,76019.688,0.401
24,1004,6,MD,34664.849,0.181
24,1004,8,MD,156697.019,0.819
24,1005,6,MD,21447.069,0.148
24,1005,8,MD,123455.458,0.852
24,1006,3,MD,73774.653,0.595
24,1006,8,MD,50315.645,0.405
24,1007,3,MD,2562.992,0.022
24,1007,4,MD,0,0
24,1007,8,MD,112639.544,0.978
24,1101,4,MD,75034.829,0.624
24,1101,5,MD,45140.58,0.376
24,1102,4,MD,68711.025,0.496
24,1102,5,MD,69713.284,0.504
24,1103,4,MD,72919.883,0.652
24,1103,5,MD,38937.72,0.348
24,1104,4,MD,118784.024,1
24,1105,4,MD,108670.987,0.621
24,1105,5,MD,66355.243,0.379
24,1106,4,MD,3471.624,0.028
24,1106,5,MD,119356.143,0.972
24,1107,4,MD,120953.658,1
24,1201,2,MD,59497.81,0.363
24,1201,3,MD,52337.143,0.319
24,1201,4,MD,41888.953,0.256
24,1201,5,MD,10198.719,0.062
24,1202,2,MD,28112.015,0.242
24,1202,3,MD,70684.9,0.609
24,1202,4,MD,17281.162,0.149
24,1203,3,MD,44262.1,0.31
24,1203,4,MD,98589.727,0.69
24,1204,3,MD,63264.19,0.435
24,1204,4,MD,31972.475,0.22
24,1204,5,MD,50256.807,0.345
24,1300,1,MD,171045,1
24,1400,1,MD,179949,1
24,1500,5,MD,203838,1
24,1600,5,MD,157705,1
25,100,1,MA,126903,1
25,200,1,MA,22701.228,0.186
25,200,2,MA,99245.291,0.814
25,300,2,MA,185814.437,1
25,301,2,MA,41832.752,0.343
25,301,3,MA,79961.429,0.657
25,302,1,MA,10990.091,0.089
25,302,2,MA,112457.531,0.911
25,303,2,MA,100270.723,0.856
25,303,3,MA,16905.937,0.144
25,304,1,MA,51684.628,0.333
25,304,2,MA,97635.072,0.628
25,304,4,MA,6066.719,0.039
25,400,2,MA,43010.995,0.385
25,400,3,MA,68606.093,0.615
25,501,3,MA,117590.086,1
25,502,3,MA,112662.382,1
25,503,5,MA,104062.434,0.722
25,503,6,MA,39999.117,0.278
25,504,2,MA,0,0
25,504,3,MA,40719.393,0.275
25,504,5,MA,107167.765,0.725
25,505,5,MA,127832.601,1
25,505,7,MA,0,0
25,506,5,MA,55246.546,0.497
25,506,7,MA,55980.572,0.503
25,507,7,MA,124193.145,1
25,508,5,MA,122291.447,1
25,701,3,MA,193414.048,1
25,702,3,MA,0,0
25,702,6,MA,110617.854,1
25,703,6,MA,205905.02,1
25,704,6,MA,112714.358,1
25,1000,6,MA,135575.986,1
25,1300,3,MA,26259.764,0.2
25,1300,6,MA,105351.103,0.8
25,1400,3,MA,107378.182,0.871
25,1400,5,MA,15876.745,0.129
25,1600,1,MA,86432.35,0.59
25,1600,2,MA,60066.22,0.41
25,1900,1,MA,154703.573,1
25,1901,1,MA,148886.775,1
25,1902,1,MA,128629.562,1
25,2400,4,MA,78471.575,0.652
25,2400,5,MA,41902.597,0.348
25,2800,5,MA,91531.112,0.628
25,2800,6,MA,54282.787,0.372
25,3301,4,MA,0,0
25,3301,7,MA,127773.282,1
25,3301,8,MA,0,0
25,3302,5,MA,9.775,0
25,3302,7,MA,123589.408,0.8
25,3302,8,MA,30891.378,0.2
25,3303,5,MA,0,0
25,3303,7,MA,59190.1,0.497
25,3303,8,MA,59950.41,0.503
25,3304,7,MA,136141.032,1
25,3305,4,MA,0,0
25,3305,7,MA,76085.265,0.573
25,3305,8,MA,56601.789,0.427
25,3306,5,MA,75198.962,0.66
25,3306,6,MA,9.775,0
25,3306,7,MA,38788.822,0.34
25,3306,8,MA,0,0
25,3400,4,MA,151093.958,1
25,3400,7,MA,0,0
25,3500,4,MA,64908.45,0.589
25,3500,5,MA,30010.444,0.273
25,3500,8,MA,15191.759,0.138
25,3601,2,MA,3838.99,0.029
25,3601,4,MA,104893.602,0.784
25,3601,8,MA,25014.752,0.187
25,3602,7,MA,33372.403,0.273
25,3602,8,MA,89046.075,0.727
25,3603,7,MA,8345.179,0.067
25,3603,8,MA,115610.35,0.933
25,3900,8,MA,134509.957,1
25,4000,8,MA,129891.516,1
25,4200,4,MA,124166.528,1
25,4301,4,MA,9032.408,0.083
25,4301,9,MA,100401.024,0.917
25,4302,4,MA,56100.725,0.515
25,4302,9,MA,52880.829,0.485
25,4303,4,MA,121489.453,0.955
25,4303,8,MA,5767.707,0.045
25,4500,9,MA,112976.383,1
25,4700,9,MA,130179.657,1
25,4800,9,MA,112350.343,1
25,4901,4,MA,23535.177,0.192
25,4901,8,MA,80676.107,0.659
25,4901,9,MA,18147.895,0.148
25,4902,4,MA,11001.429,0.098
25,4902,9,MA,101063.305,0.902
25,4903,8,MA,18816.158,0.142
25,4903,9,MA,113405.409,0.858
26,100,1,MI,171576,1
26,200,1,MI,131605,1
26,300,1,MI,132870,1
26,300,5,MI,0,0
26,400,1,MI,99763,0.674
26,400,2,MI,0,0
26,400,4,MI,48265,0.326
26,500,1,MI,155794,1
26,500,4,MI,0,0
26,600,1,MI,7619.119,0.067
26,600,2,MI,106717.881,0.933
26,600,ZZ,MI,0,0
26,700,2,MI,173408,1
26,801,2,MI,150056.285,1
26,802,2,MI,132193.715,1
26,900,2,MI,2514.078,0.022
26,900,6,MI,113033.922,0.978
26,900,ZZ,MI,0,0
26,1001,2,MI,118412.975,0.796
26,1001,3,MI,30272.46,0.204
26,1002,2,MI,2716.295,0.013
26,1002,3,MI,198498.381,0.987
26,1003,2,MI,49222.586,0.293
26,1003,3,MI,118868,0.707
26,1004,3,MI,124182.304,1
26,1100,2,MI,0,0
26,1100,3,MI,68198.819,0.352
26,1100,4,MI,125338.181,0.648
26,1200,4,MI,142842,1
26,1300,4,MI,69726,0.633
26,1300,5,MI,40449,0.367
26,1400,4,MI,83462,0.443
26,1400,5,MI,104747,0.557
26,1500,4,MI,84071.585,0.437
26,1500,5,MI,108254.415,0.563
26,1600,5,MI,17188.486,0.136
26,1600,10,MI,109039.514,0.864
26,1600,ZZ,MI,0,0
26,1701,5,MI,95012.416,0.518
26,1701,10,MI,88340,0.482
26,1702,5,MI,103726.158,1
26,1703,5,MI,98305.98,1
26,1704,4,MI,68554,0.381
26,1704,5,MI,111570.445,0.619
26,1801,8,MI,171281.106,1
26,1802,8,MI,116769.894,1
26,1900,4,MI,77888,0.416
26,1900,7,MI,109160,0.584
26,2000,3,MI,194088,1
26,2000,7,MI,0,0
26,2101,6,MI,135005.315,1
26,2102,6,MI,126648.685,1
26,2200,6,MI,60853,0.584
26,2200,7,MI,43427,0.416
26,2300,6,MI,126822,1
26,2400,6,MI,154010,1
26,2500,7,MI,144278,1
26,2600,7,MI,158460,1
26,2701,7,MI,99555.04,0.889
26,2701,12,MI,12429.836,0.111
26,2702,12,MI,121752.308,1
26,2703,12,MI,130971.817,1
26,2800,8,MI,188624,1
26,2901,8,MI,38309.362,0.29
26,2901,11,MI,93986.642,0.71
26,2902,8,MI,134272.1,1
26,2902,10,MI,7.242,0
26,2902,11,MI,0,0
26,2903,8,MI,79145.23,0.467
26,2903,9,MI,0,0
26,2903,11,MI,90413.115,0.533
26,2904,8,MI,826.65,0.005
26,2904,9,MI,0,0
26,2904,11,MI,96641.439,0.609
26,2904,14,MI,61335.536,0.386
26,2905,11,MI,123401.503,1
26,2906,9,MI,57400.932,0.366
26,2906,11,MI,42276.038,0.27
26,2906,14,MI,57143.315,0.364
26,2907,11,MI,10730.925,0.063
26,2907,14,MI,160936.98,0.937
26,2908,9,MI,155183.541,0.787
26,2908,11,MI,9123.149,0.046
26,2908,14,MI,32836.3,0.167
26,3001,10,MI,122902.054,1
26,3002,10,MI,163171.557,1
26,3003,9,MI,93819.441,0.701
26,3003,10,MI,40005.36,0.299
26,3004,9,MI,131648.712,0.838
26,3004,10,MI,25369.127,0.162
26,3004,ZZ,MI,0,0
26,3005,9,MI,143973.69,1
26,3006,9,MI,146840.059,1
26,3100,10,MI,159587,1
26,3201,11,MI,151881.779,0.828
26,3201,12,MI,31528.453,0.172
26,3202,11,MI,93149.802,0.667
26,3202,13,MI,46470.165,0.333
26,3203,12,MI,104362.331,0.697
26,3203,13,MI,45465.082,0.303
26,3204,13,MI,148694.534,1
26,3205,12,MI,85094.73,0.787
26,3205,13,MI,23050.593,0.213
26,3206,12,MI,127876.069,1
26,3207,12,MI,88586.574,0.766
26,3207,13,MI,27071.883,0.234
26,3208,13,MI,153856.391,1
26,3209,13,MI,44154.44,0.348
26,3209,14,MI,82781.887,0.652
26,3210,13,MI,8962.144,0.07
26,3210,14,MI,119940.147,0.93
26,3211,13,MI,52119.189,0.421
26,3211,14,MI,71678.898,0.579
26,3212,12,MI,0,0
26,3212,13,MI,109451.161,0.856
26,3212,14,MI,18486.405,0.144
26,3213,9,MI,4.804,0
26,3213,13,MI,19104.252,0.167
26,3213,14,MI,95594.285,0.833
26,3300,7,MI,149208,1
27,100,7,MN,148639,1
27,200,7,MN,82964.299,0.699
27,200,8,MN,35699.701,0.301
27,300,8,MN,122416.073,1
27,400,8,MN,130596.246,1
27,500,8,MN,101062.68,1
27,600,8,MN,164343,1
27,700,7,MN,24233,0.18
27,700,8,MN,110522,0.82
27,800,7,MN,146422,1
27,900,6,MN,124853.689,0.802
27,900,7,MN,30798.311,0.198
27,1000,6,MN,133520,1
27,1101,6,MN,107905.825,1
27,1102,3,MN,64284.232,0.534
27,1102,5,MN,56134.201,0.466
27,1103,6,MN,117632.742,1
27,1201,4,MN,90693.81,0.686
27,1201,6,MN,41568.262,0.314
27,1202,2,MN,44225.536,0.366
27,1202,4,MN,76629.392,0.634
27,1301,4,MN,127435.808,0.975
27,1301,5,MN,3263.197,0.025
27,1302,4,MN,106942.507,1
27,1303,4,MN,136373.991,1
27,1304,4,MN,166633.498,1
27,1401,3,MN,113848.201,0.99
27,1401,6,MN,1106.901,0.01
27,1402,3,MN,110794.866,1
27,1403,3,MN,114544.425,1
27,1404,5,MN,114345.504,1
27,1405,5,MN,144082.094,1
27,1406,5,MN,133952.082,1
27,1407,5,MN,136640.728,1
27,1408,3,MN,36973.688,0.312
27,1408,5,MN,81504.245,0.688
27,1409,3,MN,118209.496,1
27,1410,3,MN,88651.507,0.701
27,1410,5,MN,37829.263,0.299
27,1501,2,MN,157334.5,1
27,1502,2,MN,145558.427,1
27,1503,2,MN,114593.073,1
27,1600,2,MN,127791.244,1
27,1700,2,MN,15888.756,0.137
27,1700,3,MN,62070.99,0.534
27,1700,6,MN,38191.01,0.329
27,1800,6,MN,132550,1
27,1900,7,MN,130934,1
27,2000,1,MN,25331,0.251
27,2000,7,MN,75528,0.749
27,2100,1,MN,89760.387,0.78
27,2100,7,MN,25268.613,0.22
27,2200,1,MN,118927,1
27,2300,1,MN,67591.14,0.483
27,2300,2,MN,72297.86,0.517
27,2400,1,MN,126920,1
27,2500,1,MN,153102,1
27,2600,1,MN,90765,0.81
27,2600,2,MN,21273,0.19
28,100,1,MS,175611,1
28,100,2,MS,0,0
28,200,1,MS,148306,1
28,300,1,MS,28201,0.239
28,300,2,MS,89950,0.761
28,400,1,MS,145054,1
28,500,1,MS,145242,1
28,600,1,MS,118925.359,0.674
28,600,3,MS,57566.641,0.326
28,700,2,MS,120977,1
28,800,2,MS,120734,1
28,900,2,MS,56269.913,0.515
28,900,3,MS,52929.635,0.485
28,1000,2,MS,88524.862,0.798
28,1000,3,MS,22437.599,0.202
28,1100,2,MS,96727.631,0.762
28,1100,3,MS,30131.374,0.238
28,1200,2,MS,102207.986,1
28,1300,3,MS,177140,1
28,1400,2,MS,22620,0.184
28,1400,3,MS,99993,0.816
28,1500,3,MS,113265.801,0.983
28,1500,4,MS,1935.199,0.017
28,1600,2,MS,16436,0.092
28,1600,3,MS,162073,0.908
28,1700,3,MS,30954,0.233
28,1700,4,MS,101841,0.767
28,1800,4,MS,174389,1
28,1900,4,MS,143808,1
28,2000,4,MS,203234,1
28,2100,4,MS,141241,1
29,100,6,MO,110239,1
29,200,6,MO,118901,1
29,300,6,MO,124404,1
29,400,3,MO,100689,0.694
29,400,4,MO,19574.103,0.135
29,400,6,MO,24884.897,0.171
29,500,3,MO,135373,0.894
29,500,4,MO,16018,0.106
29,600,4,MO,176594,1
29,700,4,MO,94972,0.707
29,700,5,MO,22980,0.171
29,700,6,MO,16429,0.122
29,800,4,MO,53942,0.388
29,800,5,MO,55372,0.398
29,800,6,MO,29672,0.213
29,901,5,MO,5911.978,0.053
29,901,6,MO,106254.015,0.947
29,902,5,MO,73515.144,0.64
29,902,6,MO,41310.592,0.36
29,903,6,MO,110402.27,1
29,1001,5,MO,175719.371,1
29,1002,5,MO,130355.455,0.991
29,1002,6,MO,1211.907,0.009
29,1003,4,MO,21.55,0
29,1003,5,MO,91467.701,0.689
29,1003,6,MO,41333.118,0.311
29,1004,5,MO,66087.428,0.629
29,1004,6,MO,39053.994,0.371
29,1005,5,MO,146550.477,1
29,1100,4,MO,119262,1
29,1200,4,MO,85144,0.689
29,1200,7,MO,38381,0.311
29,1300,4,MO,80046,0.719
29,1300,7,MO,31285,0.281
29,1400,3,MO,52228.609,0.366
29,1400,4,MO,90341.391,0.634
29,1500,3,MO,23666,0.219
29,1500,8,MO,84297,0.781
29,1600,3,MO,102838,1
29,1701,2,MO,89728.361,0.8
29,1701,3,MO,22447.543,0.2
29,1702,2,MO,24274.795,0.174
29,1702,3,MO,115153.728,0.826
29,1703,2,MO,32261.566,0.232
29,1703,3,MO,107052.008,0.768
29,1801,1,MO,123540.854,1
29,1802,1,MO,121446.636,0.966
29,1802,2,MO,4223.422,0.034
29,1803,1,MO,110031.9,0.985
29,1803,2,MO,1671.376,0.015
29,1804,1,MO,10278.161,0.092
29,1804,2,MO,101484.093,0.908
29,1805,1,MO,50631.088,0.43
29,1805,2,MO,67220.891,0.57
29,1806,2,MO,114019.41,1
29,1807,1,MO,13235.056,0.084
29,1807,2,MO,145264.739,0.916
29,1808,2,MO,135533.374,1
29,1901,1,MO,132789.53,1
29,1902,1,MO,178614.47,1
29,2001,2,MO,45213.626,0.403
29,2001,3,MO,67006.499,0.597
29,2002,3,MO,49992.701,0.446
29,2002,8,MO,62013.174,0.554
29,2100,8,MO,128781,1
29,2200,8,MO,129710,1
29,2300,8,MO,108910,1
29,2400,8,MO,104783,1
29,2500,8,MO,125823,1
29,2601,4,MO,29502.098,0.181
29,2601,7,MO,133426.369,0.819
29,2602,7,MO,123425.587,1
29,2603,7,MO,124842.945,1
29,2700,7,MO,144134,1
29,2800,7,MO,177805,1
30,100,0,MT,131035,1
30,200,0,MT,203694,1
30,300,0,MT,156071,1
30,400,0,MT,147969,1
30,500,0,MT,144105,1
30,600,0,MT,148855.096,1
30,700,0,MT,110790.904,1
31,100,3,NE,109394,1
31,200,1,NE,107185.171,0.588
31,200,3,NE,74967.829,0.412
31,300,3,NE,109454,1
31,400,3,NE,103496,1
31,500,3,NE,117403,1
31,600,1,NE,46620,0.339
31,600,3,NE,90776,0.661
31,701,1,NE,104165,1
31,702,1,NE,75703.827,0.423
31,702,2,NE,103319.173,0.577
31,801,1,NE,166954.693,1
31,802,1,NE,142682.307,1
31,901,2,NE,173319.086,1
31,902,2,NE,150802.029,1
31,903,2,NE,114870.259,1
31,904,2,NE,116003.625,1
32,101,2,NV,190870.778,1
32,102,2,NV,115783.184,1
32,103,2,NV,146962.038,1
32,200,2,NV,150510.219,0.941
32,200,4,NV,9481.781,0.059
32,300,2,NV,107387,0.629
32,300,4,NV,63399,0.371
32,401,4,NV,134022.72,1
32,402,4,NV,136787.908,1
32,403,1,NV,12311.332,0.062
32,403,4,NV,185916.131,0.938
32,404,1,NV,51805.031,0.325
32,404,3,NV,35.352,0
32,404,4,NV,107679.961,0.675
32,405,1,NV,123641.386,0.847
32,405,4,NV,22372.288,0.153
32,406,1,NV,124208.123,0.82
32,406,4,NV,27238.711,0.18
32,407,1,NV,33556.775,0.209
32,407,3,NV,77276.142,0.481
32,407,4,NV,49929.166,0.311
32,408,1,NV,84334.389,0.398
32,408,3,NV,127606.333,0.602
32,409,1,NV,164348.101,0.985
32,409,3,NV,2496.735,0.015
32,410,1,NV,151653.421,0.931
32,410,3,NV,11186.696,0.069
32,411,1,NV,0,0
32,411,3,NV,219938.005,1
32,412,3,NV,152696.305,1
32,413,3,NV,154622.989,1
33,100,1,NH,3324.398,0.027
33,100,2,NH,117602.602,0.973
33,200,1,NH,101231.427,0.821
33,200,2,NH,22082.254,0.179
33,300,1,NH,148973.746,0.972
33,300,2,NH,4356.326,0.028
33,400,2,NH,113963.089,1
33,500,2,NH,118778,1
33,600,1,NH,25937.817,0.24
33,600,2,NH,81992.604,0.76
33,700,1,NH,136390.626,0.879
33,700,2,NH,18752.259,0.121
33,800,1,NH,111489.874,1
33,900,2,NH,134450.286,1
33,1000,1,NH,145014.999,0.742
33,1000,2,NH,50454.693,0.258
34,101,2,NJ,111424.048,1
34,102,2,NJ,148911.849,1
34,301,5,NJ,86351.39,0.758
34,301,9,NJ,27512.041,0.242
34,302,5,NJ,0,0
34,302,9,NJ,119976.987,1
34,303,5,NJ,7.263,0
34,303,8,NJ,14355.236,0.101
34,303,9,NJ,127381.322,0.899
34,304,5,NJ,58721.062,0.471
34,304,9,NJ,65938.628,0.529
34,305,5,NJ,68408.123,0.642
34,305,9,NJ,38105.967,0.358
34,306,5,NJ,107558.956,1
34,307,5,NJ,117613.328,1
34,307,9,NJ,0,0
34,308,5,NJ,107220.697,1
34,400,9,NJ,148158.817,1
34,501,9,NJ,139401.983,1
34,502,9,NJ,49994.315,0.452
34,502,11,NJ,60686.753,0.548
34,503,5,NJ,38577.293,0.352
34,503,11,NJ,71125.839,0.648
34,601,8,NJ,109763.668,0.77
34,601,10,NJ,32739.045,0.23
34,602,8,NJ,9611.777,0.083
34,602,10,NJ,105962.569,0.917
34,701,8,NJ,130042.25,0.882
34,701,9,NJ,17385.002,0.118
34,702,8,NJ,137906.334,1
34,703,8,NJ,76765.942,0.57
34,703,9,NJ,19360.376,0.144
34,703,10,NJ,38446.038,0.286
34,800,7,NJ,124676,1
34,901,4,NJ,0,0
34,901,6,NJ,22790.983,0.194
34,901,12,NJ,94743.304,0.806
34,902,12,NJ,115037.097,1
34,903,6,NJ,94061.125,0.814
34,903,12,NJ,21563.06,0.186
34,904,6,NJ,109625.143,1
34,905,6,NJ,113284.104,1
34,905,7,NJ,0,0
34,905,10,NJ,0,0
34,906,6,NJ,80514.702,0.526
34,906,12,NJ,72487.728,0.474
34,907,6,NJ,105581.682,0.935
34,907,12,NJ,7384.072,0.065
34,1001,7,NJ,111024.699,1
34,1002,7,NJ,41265.37,0.391
34,1002,12,NJ,64285.278,0.609
34,1003,7,NJ,91060.147,0.777
34,1003,12,NJ,26115.507,0.223
34,1101,4,NJ,101913.677,1
34,1101,6,NJ,0,0
34,1102,4,NJ,108348.062,1
34,1102,12,NJ,0,0
34,1103,4,NJ,39718.257,0.376
34,1103,6,NJ,65826.117,0.624
34,1104,4,NJ,54684.831,0.542
