StateFIPS,PUMA,CongressionalDistrict,StateAbbreviation,Population2010,PUMAWgt
26,1300,3,MI,188023,1
26,1401,2,MI,48707,0.306
26,1401,3,MI,110542,0.694
26,1402,3,MI,116534,1
26,1403,2,MI,111147,0.801
26,1403,3,MI,27663,0.199
26,1500,2,MI,263801,1
26,1600,1,MI,150952,1
26,1700,2,MI,2424,0.014
26,1700,3,MI,59173,0.347
26,1700,6,MI,108984,0.639
26,1800,7,MI,4728,0.041
26,1800,8,MI,109580,0.959
26,1900,8,MI,171315,1
26,2000,4,MI,75382,0.423
26,2000,7,MI,103031,0.577
26,2100,3,MI,67895,0.534
26,2100,4,MI,59352,0.466
26,2200,5,MI,102434,1
26,2301,5,MI,108086,1
26,2302,4,MI,70648,0.247
26,2302,5,MI,215270,0.753
26,2400,6,MI,156813,1
26,2501,8,MI,166809,1
26,2502,11,MI,210117,1
26,2503,8,MI,799,0.005
26,2503,11,MI,93409,0.596
26,2503,14,MI,62485,0.399
26,2504,8,MI,76498,0.467
26,2504,11,MI,87393,0.533
26,2505,9,MI,55481,0.374
26,2505,11,MI,40858,0.275
26,2505,14,MI,52031,0.351
26,2506,11,MI,10372,0.063
26,2506,14,MI,155554,0.937
26,2507,9,MI,60054,0.654
26,2507,14,MI,31738,0.346
26,2508,9,MI,89939,0.911
26,2508,11,MI,8818,0.089
26,2601,6,MI,125485,1
26,2602,6,MI,201104,1
26,2700,6,MI,113588,0.715
26,2700,7,MI,45248,0.285
26,2800,3,MI,136146,1
26,2900,7,MI,160248,1
26,3000,7,MI,146580,1
26,3100,7,MI,152021,1
26,3200,12,MI,112909,1
26,3300,7,MI,94118,0.406
26,3300,12,MI,137764,0.594
26,3400,8,MI,180967,1
26,3500,10,MI,251359,1
26,3600,11,MI,96942,1
26,3701,13,MI,82548,0.832
26,3701,14,MI,16688,0.168
26,3702,13,MI,19335,0.245
26,3702,14,MI,59478,0.755
26,3703,13,MI,2750,0.036
26,3703,14,MI,72926,0.964
26,3704,13,MI,22570,0.227
26,3704,14,MI,76765,0.773
26,3705,13,MI,87704,1
26,3706,13,MI,74371,0.794
26,3706,14,MI,19239,0.206
26,3707,13,MI,6577,0.089
26,3707,14,MI,67641,0.911
26,3708,13,MI,95798,0.911
26,3708,14,MI,9387,0.089
26,3801,13,MI,11776,0.125
26,3801,14,MI,82173,0.875
26,3802,12,MI,108611,0.532
26,3802,13,MI,95678,0.468
26,3803,11,MI,158065,0.828
26,3803,12,MI,32812,0.172
26,3804,12,MI,88559,0.787
26,3804,13,MI,23989,0.213
26,3805,12,MI,133082,1
26,3806,13,MI,154748,1
26,3807,12,MI,92193,0.766
26,3807,13,MI,28174,0.234
26,3900,9,MI,90927,0.701
26,3900,10,MI,38772,0.299
26,4000,9,MI,134056,1
26,4101,9,MI,147797,1
26,4102,9,MI,127590,0.838
26,4102,10,MI,24587,0.162
26,4103,10,MI,121525,1
26,4104,10,MI,155736,1
27,100,7,MN,145090,1
27,200,7,MN,80658,0.698
27,200,8,MN,34869,0.302
27,300,8,MN,102978,1
27,400,8,MN,200226,1
27,500,8,MN,186174,1
27,600,7,MN,60904,0.564
27,600,8,MN,47041,0.436
27,700,7,MN,109228,1
27,800,6,MN,159286,0.842
27,800,7,MN,29807,0.158
27,900,6,MN,213199,0.699
27,900,8,MN,91703,0.301
27,1001,6,MN,198524,1
27,1002,3,MN,61476,0.465
27,1002,5,MN,53682,0.406
27,1002,6,MN,17162,0.13
27,1100,2,MN,129928,0.588
27,1100,3,MN,56363,0.255
27,1100,6,MN,34679,0.157
27,1201,2,MN,150199,1
27,1202,2,MN,109396,1
27,1203,2,MN,138957,1
27,1301,5,MN,130402,1
27,1302,5,MN,127765,1
27,1303,5,MN,124416,1
27,1401,3,MN,106448,0.945
27,1401,5,MN,5156,0.046
27,1401,6,MN,1035,0.009
27,1402,3,MN,210707,1
27,1403,5,MN,106918,1
27,1404,3,MN,110525,1
27,1405,3,MN,34578,0.312
27,1405,5,MN,76210,0.688
27,1406,3,MN,82893,0.701
27,1406,5,MN,35372,0.299
27,1501,4,MN,168741,1
27,1502,4,MN,116350,1
27,1601,4,MN,98451,1
27,1602,4,MN,122014,0.975
27,1602,5,MN,3070,0.025
27,1700,2,MN,41608,0.175
27,1700,4,MN,157434,0.661
27,1700,6,MN,39108,0.164
27,1800,7,MN,133146,1
27,1900,1,MN,25893,0.249
27,1900,7,MN,77950,0.751
27,2000,1,MN,115876,1
27,2100,1,MN,66801,0.484
27,2100,2,MN,71227,0.516
27,2200,1,MN,91354,0.808
27,2200,2,MN,21676,0.192
27,2300,1,MN,144248,1
27,2400,1,MN,127081,1
27,2500,1,MN,91738,0.778
27,2500,7,MN,26205,0.222
28,100,1,MS,161252,1
28,200,1,MS,115456,1
28,300,1,MS,105327,1
28,400,1,MS,140001,1
28,500,1,MS,28886,0.266
28,500,2,MS,79859,0.734
28,600,2,MS,85282,1
28,700,2,MS,97117,1
28,800,1,MS,33762,0.342
28,800,2,MS,65073,0.658
28,900,1,MS,60385,0.576
28,900,3,MS,44510,0.424
28,1000,1,MS,96768,0.893
28,1000,3,MS,11545,0.107
28,1100,3,MS,127131,0.984
28,1100,4,MS,2038,0.016
28,1200,2,MS,23805,0.206
28,1200,3,MS,91493,0.794
28,1300,3,MS,141617,1
28,1400,2,MS,138590,0.819
28,1400,3,MS,30638,0.181
28,1500,2,MS,102999,0.601
28,1500,3,MS,68261,0.399
28,1600,2,MS,102358,1
28,1700,2,MS,46779,0.303
28,1700,3,MS,107356,0.697
28,1800,4,MS,115158,1
28,1900,4,MS,130592,1
28,2000,3,MS,119271,0.815
28,2000,4,MS,27088,0.185
28,2100,4,MS,140127,1
28,2200,4,MS,187105,1
28,2300,4,MS,139668,1
29,100,6,MO,111823,1
29,200,6,MO,106492,1
29,300,6,MO,102755,1
29,400,3,MO,12236,0.118
29,400,4,MO,25414,0.244
29,400,6,MO,66304,0.638
29,500,3,MO,120262,0.636
29,500,4,MO,62556,0.331
29,500,6,MO,6325,0.033
29,600,4,MO,162642,1
29,700,4,MO,94796,0.701
29,700,5,MO,23370,0.173
29,700,6,MO,17126,0.127
29,800,5,MO,31441,0.18
29,800,6,MO,143465,0.82
29,901,5,MO,150318,0.755
29,901,6,MO,48896,0.245
29,902,4,MO,99302,0.469
29,902,5,MO,86736,0.41
29,902,6,MO,25571,0.121
29,1001,5,MO,42290,0.269
29,1001,6,MO,114808,0.731
29,1002,5,MO,97388,1
29,1003,5,MO,103436,1
29,1004,4,MO,197,0.002
29,1004,5,MO,101715,0.998
29,1100,5,MO,111901,0.957
29,1100,6,MO,5051,0.043
29,1200,4,MO,142129,0.82
29,1200,7,MO,31137,0.18
29,1300,3,MO,51470,0.291
29,1300,4,MO,125690,0.709
29,1400,3,MO,38336,0.257
29,1400,8,MO,110704,0.743
29,1500,3,MO,186571,1
29,1601,2,MO,77988,0.366
29,1601,3,MO,135287,0.634
29,1602,2,MO,56890,0.386
29,1602,3,MO,90320,0.614
29,1701,1,MO,123588,1
29,1702,1,MO,121492,0.966
29,1702,2,MO,4225,0.034
29,1703,1,MO,110073,0.985
29,1703,2,MO,1672,0.015
29,1704,1,MO,10282,0.092
29,1704,2,MO,101522,0.908
29,1705,1,MO,50647,0.43
29,1705,2,MO,67246,0.57
29,1706,2,MO,114062,1
29,1707,1,MO,13240,0.084
29,1707,2,MO,145319,0.916
29,1708,2,MO,135694,1
29,1801,1,MO,91993,1
29,1802,1,MO,102415,1
29,1803,1,MO,124888,1
29,1900,2,MO,43996,0.201
29,1900,3,MO,114133,0.522
29,1900,8,MO,60494,0.277
29,2000,8,MO,213368,1
29,2100,8,MO,122754,1
29,2200,8,MO,113344,1
29,2300,8,MO,127952,1
29,2400,4,MO,28028,0.121
29,2400,7,MO,204037,0.879
29,2500,7,MO,156736,1
29,2600,4,MO,7883,0.042
29,2600,7,MO,181188,0.958
29,2700,7,MO,175518,1
30,100,0,MT,150774,1
30,200,0,MT,145087,1
30,300,0,MT,133854,1
30,400,0,MT,147972,1
30,500,0,MT,123977,1
30,600,0,MT,134017,1
30,700,0,MT,153734,1
31,100,3,NE,111531,1
31,200,1,NE,107101,0.582
31,200,3,NE,77072,0.418
31,300,3,NE,106716,1
31,400,3,NE,106374,1
31,500,3,NE,114645,1
31,600,1,NE,46157,0.333
31,600,3,NE,92442,0.667
31,701,1,NE,102946,0.978
31,701,2,NE,2288,0.022
31,702,1,NE,67169,0.429
31,702,2,NE,89383,0.571
31,801,1,NE,151347,1
31,802,1,NE,134060,1
31,901,2,NE,161488,1
31,902,2,NE,140508,1
31,903,2,NE,102134,1
31,904,2,NE,112980,1
32,100,2,NV,211350,1
32,200,2,NV,210057,1
32,300,2,NV,104738,0.618
32,300,4,NV,64845,0.382
32,400,2,NV,148993,0.941
32,400,4,NV,9268,0.059
32,501,3,NV,216129,0.87
32,501,4,NV,32351,0.13
32,502,1,NV,48668,0.405
32,502,3,NV,7,0
32,502,4,NV,71568,0.595
32,503,1,NV,135491,0.951
32,503,3,NV,7020,0.049
32,504,1,NV,131916,0.988
32,504,3,NV,1662,0.012
32,505,1,NV,11144,0.051
32,505,4,NV,205984,0.949
32,506,4,NV,207921,1
32,507,1,NV,22079,0.174
32,507,3,NV,66815,0.525
32,507,4,NV,38293,0.301
32,508,1,NV,112431,0.82
32,508,4,NV,24656,0.18
32,509,1,NV,111918,0.847
32,509,4,NV,20251,0.153
32,510,1,NV,101483,0.461
32,510,3,NV,118836,0.539
32,511,1,NV,8,0
32,511,3,NV,264669,1
33,100,1,NH,3333,0.027
33,100,2,NH,118840,0.973
33,200,1,NH,106808,0.881
33,200,2,NH,14404,0.119
33,300,1,NH,123143,1
33,400,1,NH,13451,0.101
33,400,2,NH,119692,0.899
33,500,2,NH,120859,1
33,600,1,NH,25490,0.212
33,600,2,NH,94683,0.788
33,700,1,NH,101043,0.881
33,700,2,NH,13592,0.119
33,800,1,NH,109565,1
33,900,2,NH,119232,1
33,1000,1,NH,54402,0.489
33,1000,2,NH,56943,0.511
33,1100,1,NH,120990,1
34,101,2,NJ,112887,1
34,102,2,NJ,161662,1
34,200,2,NJ,97265,1
34,301,5,NJ,83222,0.705
34,301,9,NJ,34898,0.295
34,302,9,NJ,115629,1
34,303,5,NJ,7,0
34,303,8,NJ,13835,0.101
34,303,9,NJ,122765,0.899
34,304,5,NJ,136831,0.683
34,304,9,NJ,63549,0.317
34,305,5,NJ,153532,0.844
34,305,9,NJ,28342,0.156
34,306,5,NJ,152506,1
34,400,9,NJ,146199,1
34,501,9,NJ,153917,1
34,502,5,NJ,38067,0.189
34,502,9,NJ,32974,0.164
34,502,11,NJ,130069,0.647
34,601,8,NJ,102686,0.77
34,601,10,NJ,30628,0.23
34,602,8,NJ,8992,0.079
34,602,10,NJ,105291,0.921
34,701,8,NJ,121657,0.882
34,701,9,NJ,16264,0.118
34,702,8,NJ,129014,1
34,703,8,NJ,71816,0.6
34,703,9,NJ,18112,0.151
34,703,10,NJ,29806,0.249
34,800,7,NJ,128349,1
34,901,6,NJ,73352,0.426
34,901,12,NJ,98807,0.574
34,902,12,NJ,181428,1
34,903,6,NJ,125207,0.857
34,903,12,NJ,20862,0.143
34,904,6,NJ,136926,1
34,905,6,NJ,173243,1
34,1001,7,NJ,140728,0.931
34,1001,12,NJ,10402,0.069
34,1002,7,NJ,94743,0.551
34,1002,12,NJ,77207,0.449
34,1101,4,NJ,93028,0.835
34,1101,6,NJ,18376,0.165
34,1102,4,NJ,161382,1
34,1103,4,NJ,72984,0.604
34,1103,6,NJ,47927,0.396
34,1104,4,NJ,78979,0.63
34,1104,6,NJ,46458,0.37
34,1105,4,NJ,77,0.001
34,1105,6,NJ,111168,0.999
34,1201,2,NJ,39917,0.177
34,1201,3,NJ,76038,0.338
34,1201,4,NJ,109033,0.485
34,1202,3,NJ,159375,1
34,1203,3,NJ,77070,0.401
34,1203,4,NJ,115166,0.599
34,1301,8,NJ,123560,0.802
34,1301,10,NJ,30469,0.198
34,1302,8,NJ,313,0.003
34,1302,10,NJ,122979,0.997
34,1401,8,NJ,35807,0.301
34,1401,10,NJ,32012,0.269
34,1401,11,NJ,51205,0.43
34,1402,10,NJ,110587,1
34,1403,10,NJ,26370,0.198
34,1403,11,NJ,106550,0.802
34,1404,7,NJ,20175,0.14
34,1404,10,NJ,95834,0.665
34,1404,11,NJ,28108,0.195
34,1501,7,NJ,24681,0.19
34,1501,11,NJ,105404,0.81
34,1502,7,NJ,91392,0.706
34,1502,11,NJ,38088,0.294
34,1503,11,NJ,113268,1
34,1504,7,NJ,8702,0.073
34,1504,11,NJ,110700,0.927
34,1600,5,NJ,100040,0.67
34,1600,11,NJ,49266,0.33
34,1700,5,NJ,68467,0.63
34,1700,7,NJ,40225,0.37
34,1800,8,NJ,124969,1
34,1901,7,NJ,39543,0.246
34,1901,10,NJ,121316,0.754
34,1902,7,NJ,95878,0.778
34,1902,10,NJ,27346,0.222
34,1903,6,NJ,1,0
34,1903,7,NJ,47914,0.376
34,1903,12,NJ,79544,0.624
34,2001,1,NJ,7407,0.058
34,2001,3,NJ,119496,0.942
34,2002,1,NJ,19131,0.124
34,2002,3,NJ,135280,0.876
34,2003,2,NJ,2130,0.013
34,2003,3,NJ,165290,0.987
34,2101,1,NJ,126640,1
34,2102,1,NJ,122434,1
34,2103,1,NJ,137122,0.928
34,2103,2,NJ,10649,0.072
34,2104,1,NJ,117869,1
34,2201,1,NJ,128668,1
34,2202,1,NJ,73393,0.327
34,2202,2,NJ,151253,0.673
34,2301,4,NJ,88466,0.428
34,2301,12,NJ,118385,0.572
34,2302,4,NJ,13642,0.085
34,2302,7,NJ,352,0.002
34,2302,12,NJ,146022,0.913
34,2400,2,NJ,156898,1
35,100,3,NM,130044,1
35,200,2,NM,4687,0.042
35,200,3,NM,107457,0.958
35,300,2,NM,29529,0.249
35,300,3,NM,89247,0.751
35,400,1,NM,5390,0.033
35,400,3,NM,156730,0.967
35,500,1,NM,31480,0.152
35,500,2,NM,65167,0.314
35,500,3,NM,110855,0.534
35,601,1,NM,156188,1
35,602,1,NM,106158,1
35,603,1,NM,126539,0.821
35,603,3,NM,27563,0.179
35,604,1,NM,102884,1
35,605,1,NM,141371,0.983
35,605,2,NM,2489,0.017
35,700,2,NM,34214,0.347
35,700,3,NM,64491,0.653
35,800,1,NM,16383,0.15
35,800,2,NM,93082,0.85
35,900,2,NM,209233,1
35,1000,2,NM,129442,1
35,1100,2,NM,118556,1
36,100,21,NY,111944,1
36,200,21,NY,177933,1
36,300,21,NY,128923,1
36,401,21,NY,9544,0.063
36,401,22,NY,141887,0.937
36,402,22,NY,147966,1
36,500,21,NY,143316,1
36,600,22,NY,45226,0.37
36,600,24,NY,76883,0.63
36,700,24,NY,145170,1
36,801,22,NY,73442,0.673
36,801,24,NY,35685,0.327
36,802,24,NY,126522,1
36,803,24,NY,138538,1
36,804,24,NY,101137,1
36,901,25,NY,102313,1
36,902,25,NY,108258,1
36,1001,25,NY,122684,1
36,1002,25,NY,124495,1
36,1003,24,NY,93772,0.922
36,1003,25,NY,7878,0.078
36,1004,25,NY,161651,0.928
36,1004,27,NY,12630,0.072
36,1005,25,NY,90428,0.866
36,1005,27,NY,14007,0.134
36,1100,23,NY,45173,0.419
36,1100,27,NY,62758,0.581
36,1200,27,NY,107548,1
36,1300,27,NY,102962,1
36,1401,26,NY,156323,1
36,1402,26,NY,104987,1
36,1501,27,NY,108213,1
36,1502,26,NY,81744,0.755
36,1502,27,NY,26512,0.245
36,1601,26,NY,109071,1
36,1602,26,NY,114504,0.936
36,1602,27,NY,7862,0.064
36,1603,27,NY,108423,1
36,1604,26,NY,151078,1
36,1605,27,NY,166792,1
36,1700,23,NY,136815,1
36,1800,22,NY,99813,1
36,1900,19,NY,142988,1
36,2000,19,NY,15613,0.148
36,2000,20,NY,34606,0.327
36,2000,21,NY,55531,0.525
36,2100,20,NY,154727,1
36,2201,20,NY,29166,0.256
36,2201,21,NY,84813,0.744
36,2202,20,NY,99925,0.946
36,2202,21,NY,5703,0.054
36,2300,19,NY,64349,0.404
36,2300,20,NY,95080,0.596
36,2401,20,NY,106379,1
36,2402,20,NY,197825,1
36,2500,19,NY,112317,1
36,2601,19,NY,2311,0.019
36,2601,22,NY,81885,0.659
36,2601,23,NY,40040,0.322
36,2602,22,NY,127489,1
36,2700,23,NY,107173,1
36,2800,23,NY,124338,1
36,2900,23,NY,129263,1
36,3000,23,NY,134905,1
36,3101,19,NY,106310,1
36,3102,19,NY,153730,1
36,3201,18,NY,8817,0.069
36,3201,19,NY,118869,0.931
36,3202,18,NY,168581,0.993
36,3202,19,NY,1221,0.007
36,3301,18,NY,119213,1
36,3302,18,NY,124140,1
36,3303,18,NY,129460,1
36,3400,16,NY,195963,1
36,3501,17,NY,68970,0.531
36,3501,18,NY,60916,0.469
36,3502,17,NY,146573,1
36,3503,16,NY,37740,0.232
36,3503,17,NY,124692,0.768
36,3504,16,NY,52490,0.444
36,3504,17,NY,65786,0.556
36,3505,16,NY,189113,1
36,3506,18,NY,106580,1
36,3601,17,NY,133231,1
36,3602,17,NY,178456,1
36,3701,13,NY,60432,0.559
36,3701,16,NY,47689,0.441
36,3702,13,NY,52,0
36,3702,14,NY,868,0.006
36,3702,16,NY,137492,0.993
36,3703,14,NY,71471,0.62
36,3703,16,NY,43752,0.38
36,3704,14,NY,109531,0.885
36,3704,15,NY,765,0.006
36,3704,16,NY,13468,0.109
36,3705,13,NY,770,0.005
36,3705,14,NY,1496,0.009
36,3705,15,NY,159089,0.986
36,3706,13,NY,110152,0.865
36,3706,14,NY,48,0
36,3706,15,NY,17153,0.135
36,3707,13,NY,14786,0.11
36,3707,15,NY,119532,0.89
36,3708,15,NY,139310,1
36,3709,14,NY,44302,0.244
36,3709,15,NY,136893,0.756
36,3710,14,NY,11091,0.071
36,3710,15,NY,144966,0.929
36,3801,13,NY,198485,1
36,3802,10,NY,32892,0.258
36,3802,13,NY,94477,0.742
36,3803,13,NY,118665,1
36,3804,12,NY,9250,0.079
36,3804,13,NY,108319,0.921
36,3805,12,NY,219920,1
36,3806,10,NY,182351,0.94
36,3806,13,NY,11569,0.06
36,3807,10,NY,80611,0.557
36,3807,12,NY,64049,0.443
36,3808,12,NY,151010,1
36,3809,7,NY,89250,0.541
36,3809,12,NY,75684,0.459
36,3810,7,NY,8527,0.057
36,3810,10,NY,122947,0.823
36,3810,12,NY,17867,0.12
36,3901,11,NY,160209,1
36,3902,11,NY,132886,1
36,3903,11,NY,175635,1
36,4001,7,NY,83425,0.565
36,4001,12,NY,64152,0.435
36,4002,7,NY,109558,0.848
36,4002,8,NY,19695,0.152
36,4003,7,NY,22558,0.168
36,4003,8,NY,111659,0.832
36,4004,7,NY,43950,0.371
36,4004,8,NY,74629,0.629
36,4005,7,NY,68248,0.644
36,4005,9,NY,37448,0.353
36,4005,10,NY,306,0.003
36,4006,8,NY,29714,0.242
36,4006,9,NY,93304,0.758
36,4007,7,NY,30,0
36,4007,8,NY,69011,0.577
36,4007,9,NY,50537,0.423
36,4008,7,NY,48253,0.312
36,4008,8,NY,106288,0.688
36,4009,8,NY,160123,0.827
36,4009,9,NY,33600,0.173
36,4010,8,NY,6944,0.051
36,4010,9,NY,128704,0.949
36,4011,9,NY,107129,1
36,4012,7,NY,119120,0.808
36,4012,9,NY,20988,0.142
36,4012,10,NY,7266,0.049
36,4013,7,NY,1961,0.016
36,4013,10,NY,20575,0.169
36,4013,11,NY,99254,0.815
36,4014,7,NY,7320,0.045
36,4014,10,NY,156227,0.955
36,4015,9,NY,158639,1
36,4016,8,NY,11408,0.077
36,4016,9,NY,87359,0.591
36,4016,10,NY,611,0.004
36,4016,11,NY,48373,0.327
36,4017,10,NY,113921,0.627
36,4017,11,NY,67714,0.373
36,4018,8,NY,81062,0.707
36,4018,11,NY,33637,0.293
36,4101,12,NY,103732,0.596
36,4101,14,NY,70442,0.404
36,4102,14,NY,183006,1
36,4103,3,NY,48616,0.196
36,4103,6,NY,171466,0.69
36,4103,14,NY,28246,0.114
36,4104,3,NY,24940,0.213
36,4104,6,NY,91912,0.787
36,4105,3,NY,46656,0.247
36,4105,5,NY,142032,0.753
36,4106,5,NY,27387,0.178
36,4106,6,NY,126321,0.822
36,4107,6,NY,53411,0.365
36,4107,14,NY,92871,0.635
36,4108,6,NY,112075,1
36,4109,6,NY,17543,0.131
36,4109,12,NY,12043,0.09
36,4109,14,NY,104306,0.779
36,4110,6,NY,115854,0.68
36,4110,7,NY,54578,0.32
36,4110,14,NY,30,0
36,4111,5,NY,55110,0.384
36,4111,6,NY,27794,0.194
36,4111,7,NY,60581,0.422
36,4112,5,NY,220059,0.994
36,4112,6,NY,1331,0.006
36,4113,5,NY,75878,0.615
36,4113,7,NY,349,0.003
36,4113,8,NY,47175,0.382
36,4114,5,NY,114978,1
36,4201,3,NY,112082,0.999
36,4201,4,NY,106,0.001
36,4202,3,NY,117159,1
36,4203,2,NY,8844,0.084
36,4203,3,NY,95864,0.916
36,4204,3,NY,28181,0.247
36,4204,4,NY,85973,0.753
36,4205,4,NY,78998,0.696
36,4205,5,NY,34540,0.304
36,4206,4,NY,144005,1
36,4207,2,NY,63745,0.559
36,4207,4,NY,50225,0.441
36,4208,2,NY,94445,0.96
36,4208,3,NY,3946,0.04
36,4209,2,NY,15294,0.146
36,4209,4,NY,89399,0.854
36,4210,4,NY,103996,1
36,4211,4,NY,73688,0.683
36,4211,5,NY,34202,0.317
36,4212,4,NY,91318,0.871
36,4212,5,NY,13522,0.129
36,4301,3,NY,203262,1
36,4302,1,NY,80802,0.686
36,4302,3,NY,36999,0.314
36,4303,1,NY,119632,1
36,4304,1,NY,136775,1
36,4305,1,NY,130891,1
36,4306,1,NY,120947,1
36,4307,1,NY,110121,1
36,4308,1,NY,18539,0.175
36,4308,2,NY,87644,0.825
36,4309,2,NY,128744,1
36,4310,2,NY,105651,1
36,4311,2,NY,100267,1
36,4312,2,NY,113074,1
36,4312,3,NY,2,0
37,100,11,NC,194102,1
37,201,10,NC,31673,0.227
37,201,11,NC,107985,0.773
37,202,10,NC,80176,0.671
37,202,11,NC,39281,0.329
37,300,11,NC,139797,1
37,400,10,NC,186561,0.806
37,400,11,NC,44996,0.194
37,500,5,NC,96125,0.742
37,500,11,NC,33397,0.258
37,600,5,NC,154196,1
37,600,11,NC,4,0
37,700,5,NC,9499,0.062
37,700,10,NC,144856,0.938
37,700,11,NC,2,0
37,800,5,NC,37182,0.176
37,800,10,NC,50,0
37,800,11,NC,173892,0.824
37,901,9,NC,14106,0.13
37,901,12,NC,94354,0.87
37,902,12,NC,118713,1
37,903,12,NC,117018,1
37,904,9,NC,4938,0.045
37,904,12,NC,103807,0.955
37,905,9,NC,112250,0.73
37,905,12,NC,41445,0.27
37,1000,8,NC,6,0
37,1000,9,NC,54842,0.175
37,1000,12,NC,258155,0.825
37,1100,10,NC,284188,1
37,1200,8,NC,88430,0.639
37,1200,13,NC,49998,0.361
37,1300,8,NC,177997,1
37,1300,9,NC,14,0
37,1400,9,NC,201286,1
37,1500,5,NC,25,0
37,1500,10,NC,6031,0.038
37,1500,13,NC,153397,0.962
37,1601,6,NC,7229,0.064
37,1601,13,NC,105470,0.936
37,1602,6,NC,60819,0.478
37,1602,13,NC,66499,0.522
37,1700,6,NC,94370,0.38
37,1700,13,NC,154019,0.62
37,1800,5,NC,201914,1
37,1900,5,NC,148756,1
37,2000,6,NC,141754,1
37,2100,5,NC,85807,0.675
37,2100,13,NC,41240,0.325
37,2200,13,NC,162878,1
37,2300,6,NC,151126,1
37,2400,6,NC,156831,1
37,2500,8,NC,88383,0.766
37,2500,9,NC,26948,0.234
37,2601,2,NC,3,0
37,2601,4,NC,152433,1
37,2602,1,NC,352,0.002
37,2602,2,NC,23188,0.131
37,2602,4,NC,153236,0.867
37,2701,2,NC,22962,0.153
37,2701,4,NC,126875,0.847
37,2702,2,NC,153693,0.692
37,2702,4,NC,68467,0.308
37,2703,2,NC,128752,0.643
37,2703,4,NC,71399,0.357
37,2801,1,NC,113838,0.807
37,2801,4,NC,27292,0.193
37,2802,1,NC,126079,1
37,2802,2,NC,26,0
37,2900,4,NC,133779,0.678
37,2900,6,NC,63525,0.322
37,3000,2,NC,169961,0.741
37,3000,7,NC,59546,0.259
37,3100,2,NC,114653,0.665
37,3100,6,NC,57866,0.335
37,3200,3,NC,13,0
37,3200,7,NC,121921,1
37,3300,1,NC,126310,1
37,3400,1,NC,56552,0.371
37,3400,2,NC,95840,0.629
37,3500,1,NC,101459,1
37,3600,8,NC,107259,0.887
37,3600,9,NC,13635,0.113
37,3700,8,NC,136217,0.686
37,3700,9,NC,62320,0.314
37,3800,9,NC,134168,1
37,3900,8,NC,135189,0.62
37,3900,9,NC,82806,0.38
37,4000,7,NC,310098,1
37,4100,7,NC,119296,0.82
37,4100,9,NC,26209,0.18
37,4200,3,NC,177772,1
37,4200,7,NC,2,0
37,4300,7,NC,122623,1
37,4400,1,NC,56787,0.35
37,4400,2,NC,24447,0.151
37,4400,3,NC,80834,0.499
37,4500,3,NC,180150,1
37,4600,1,NC,80880,0.481
37,4600,3,NC,87268,0.519
37,4700,1,NC,45787,0.429
37,4700,3,NC,60903,0.571
37,4800,1,NC,25425,0.148
37,4800,3,NC,146571,0.852
38,100,0,ND,114013,1
38,200,0,ND,206279,1
38,300,0,ND,103906,1
38,400,0,ND,149778,1
38,500,0,ND,98615,1
39,100,5,OH,104894,1
39,201,5,OH,170504,1
39,202,5,OH,125488,0.824
39,202,9,OH,26801,0.176
39,301,5,OH,20721,0.211
39,301,9,OH,77633,0.789
39,302,5,OH,46181,0.453
39,302,9,OH,55689,0.547
39,303,9,OH,86984,1
39,400,4,OH,72730,0.405
39,400,5,OH,19868,0.111
39,400,9,OH,86853,0.484
39,501,4,OH,63002,0.471
39,501,7,OH,57,0
39,501,9,OH,70635,0.528
39,502,4,OH,51572,0.308
39,502,7,OH,83292,0.497
39,502,9,OH,32798,0.196
39,601,9,OH,22241,0.178
39,601,16,OH,102849,0.822
39,602,9,OH,86105,0.706
39,602,16,OH,35861,0.294
39,603,9,OH,78699,0.82
39,603,11,OH,17293,0.18
39,604,9,OH,57178,0.503
39,604,16,OH,56489,0.497
39,605,11,OH,31204,0.237
39,605,14,OH,25104,0.191
39,605,16,OH,75194,0.572
39,606,9,OH,39416,0.411
39,606,11,OH,56475,0.589
39,607,11,OH,106407,1
39,608,11,OH,99722,1
39,609,11,OH,99526,1
39,610,11,OH,92435,1
39,611,11,OH,95300,1
39,612,11,OH,23039,0.224
39,612,14,OH,79585,0.776
39,701,14,OH,100417,1
39,702,14,OH,108159,1
39,703,14,OH,114854,1
39,800,14,OH,101497,1
39,901,6,OH,35749,0.267
39,901,13,OH,75304,0.562
39,901,14,OH,23016,0.172
39,902,13,OH,117838,1
39,903,13,OH,88481,1
39,904,6,OH,16164,0.149
39,904,13,OH,92556,0.851
39,1000,13,OH,92510,0.573
39,1000,14,OH,36357,0.225
39,1000,16,OH,32579,0.202
39,1101,11,OH,22126,0.196
39,1101,13,OH,2447,0.022
39,1101,14,OH,80432,0.714
39,1101,16,OH,7613,0.068
39,1102,13,OH,64082,0.526
39,1102,14,OH,51591,0.424
39,1102,16,OH,6099,0.05
39,1103,11,OH,3,0
39,1103,13,OH,38404,0.355
39,1103,16,OH,69840,0.645
39,1201,11,OH,28874,0.281
39,1201,13,OH,73773,0.719
39,1201,16,OH,2,0
39,1202,11,OH,48628,0.504
39,1202,13,OH,47847,0.496
39,1202,14,OH,20,0
39,1300,7,OH,59690,0.346
39,1300,16,OH,112642,0.654
39,1400,4,OH,31826,0.282
39,1400,7,OH,80939,0.718
39,1500,4,OH,56745,0.368
